date,office_name,monthly_registrations,year,month,quarter,month_name,lag_1,lag_2,lag_3,rolling_mean_3,rolling_std_3,growth_rate
2020-06-01,Badaun,8,2020,6,2,June,7.0,22.0,8.0,12.333333333333334,8.386497083606082,0.1428571428571428
2020-07-01,Badaun,25,2020,7,3,July,8.0,7.0,22.0,13.333333333333334,10.115993936995675,2.125
2020-08-01,Badaun,11,2020,8,3,August,25.0,8.0,7.0,14.666666666666666,9.073771725877464,-0.56
2020-09-01,Badaun,10,2020,9,3,September,11.0,25.0,8.0,15.333333333333334,8.386497083606082,-0.0909090909090909
2020-10-01,Badaun,4,2020,10,4,October,10.0,11.0,25.0,8.333333333333334,3.785938897200181,-0.6
2020-11-01,Badaun,12,2020,11,4,November,4.0,10.0,11.0,8.666666666666666,4.163331998932264,2.0
2020-12-01,Badaun,31,2020,12,4,December,12.0,4.0,10.0,15.666666666666666,13.868429375143146,1.5833333333333337
2021-01-01,Badaun,70,2021,1,1,January,31.0,12.0,4.0,37.66666666666666,29.56912804486012,1.2580645161290325
2021-02-01,Badaun,71,2021,2,1,February,70.0,31.0,12.0,57.333333333333336,22.810816147900827,0.0142857142857142
2021-03-01,Badaun,73,2021,3,1,March,71.0,70.0,31.0,71.33333333333333,1.527525231651837,0.028169014084507
2021-04-01,Badaun,17,2021,4,2,April,73.0,71.0,70.0,53.66666666666666,31.77000681985028,-0.7671232876712328
2021-06-01,Badaun,16,2021,6,2,June,17.0,73.0,71.0,35.333333333333336,32.624121954978854,-0.0588235294117647
2021-07-01,Badaun,19,2021,7,3,July,16.0,17.0,73.0,17.333333333333332,1.5275252316520191,0.1875
2021-08-01,Badaun,32,2021,8,3,August,19.0,16.0,17.0,22.33333333333333,8.504900548115392,0.6842105263157894
2021-09-01,Badaun,35,2021,9,3,September,32.0,19.0,16.0,28.666666666666668,8.50490054811539,0.09375
2021-10-01,Badaun,53,2021,10,4,October,35.0,32.0,19.0,40.0,11.357816691600553,0.5142857142857142
2021-11-01,Badaun,32,2021,11,4,November,53.0,35.0,32.0,40.0,11.357816691600553,-0.3962264150943396
2021-12-01,Badaun,79,2021,12,4,December,32.0,53.0,35.0,54.66666666666666,23.54428451521374,1.46875
2022-01-01,Badaun,53,2022,1,1,January,79.0,32.0,53.0,54.66666666666666,23.54428451521374,-0.3291139240506329
2022-02-01,Badaun,43,2022,2,1,February,53.0,79.0,32.0,58.333333333333336,18.583146486355144,-0.1886792452830188
2022-03-01,Badaun,36,2022,3,1,March,43.0,53.0,79.0,44.0,8.544003745317545,-0.1627906976744185
2022-04-01,Badaun,56,2022,4,2,April,36.0,43.0,53.0,45.0,10.14889156509223,0.5555555555555556
2022-05-01,Badaun,64,2022,5,2,May,56.0,36.0,43.0,52.0,14.422205101855964,0.1428571428571428
2022-06-01,Badaun,106,2022,6,2,June,64.0,56.0,36.0,75.33333333333333,26.857649437978257,0.65625
2022-07-01,Badaun,106,2022,7,3,July,106.0,64.0,56.0,92.0,24.24871130596429,0.0
2022-08-01,Badaun,114,2022,8,3,August,106.0,106.0,64.0,108.66666666666669,4.618802153517053,0.0754716981132075
2022-09-01,Badaun,216,2022,9,3,September,114.0,106.0,106.0,145.33333333333334,61.3297100379036,0.894736842105263
2022-10-01,Badaun,118,2022,10,4,October,216.0,114.0,106.0,149.33333333333334,57.76965754903982,-0.4537037037037037
2022-11-01,Badaun,125,2022,11,4,November,118.0,216.0,114.0,153.0,54.67174773134658,0.0593220338983051
2022-12-01,Badaun,148,2022,12,4,December,125.0,118.0,216.0,130.33333333333334,15.695009822658069,0.1839999999999999
2023-01-01,Badaun,164,2023,1,1,January,148.0,125.0,118.0,145.66666666666666,19.60442127004348,0.1081081081081081
2023-02-01,Badaun,138,2023,2,1,February,164.0,148.0,125.0,150.0,13.114877048604004,-0.1585365853658537
2023-03-01,Badaun,170,2023,3,1,March,138.0,164.0,148.0,157.33333333333334,17.009801096230763,0.2318840579710144
2023-04-01,Badaun,130,2023,4,2,April,170.0,138.0,164.0,146.0,21.16601048851673,-0.2352941176470588
2023-05-01,Badaun,198,2023,5,2,May,130.0,170.0,138.0,166.0,34.17601498127012,0.523076923076923
2023-06-01,Badaun,212,2023,6,2,June,198.0,130.0,170.0,180.0,43.86342439892262,0.0707070707070707
2023-07-01,Badaun,294,2023,7,3,July,212.0,198.0,130.0,234.66666666666663,51.85878260558509,0.3867924528301887
2023-08-01,Badaun,263,2023,8,3,August,294.0,212.0,198.0,256.3333333333333,41.404508611180674,-0.1054421768707483
2023-09-01,Badaun,223,2023,9,3,September,263.0,294.0,212.0,260.0,35.59494346111539,-0.1520912547528516
2023-10-01,Badaun,200,2023,10,4,October,223.0,263.0,294.0,228.66666666666663,31.87998327059371,-0.1031390134529147
2023-11-01,Badaun,228,2023,11,4,November,200.0,223.0,263.0,217.0,14.933184523068116,0.1399999999999999
2023-12-01,Badaun,285,2023,12,4,December,228.0,200.0,223.0,237.66666666666663,43.31666346030514,0.25
2024-01-01,Badaun,228,2024,1,1,January,285.0,228.0,200.0,247.0,32.908965343808696,-0.1999999999999999
2024-02-01,Badaun,185,2024,2,1,February,228.0,285.0,228.0,232.66666666666663,50.16306742348732,-0.1885964912280702
2024-03-01,Badaun,249,2024,3,1,March,185.0,228.0,285.0,220.66666666666663,32.624121954978875,0.3459459459459459
2024-04-01,Badaun,193,2024,4,2,April,249.0,185.0,228.0,209.0,34.871191548325406,-0.2248995983935743
2024-05-01,Badaun,308,2024,5,2,May,193.0,249.0,185.0,250.0,57.50652136931951,0.5958549222797926
2019-01-01,Baghpat,23,2019,1,1,January,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,Baghpat,16,2019,2,1,February,23.0,0.0,0.0,0.0,0.0,-0.3043478260869565
2019-03-01,Baghpat,12,2019,3,1,March,16.0,23.0,0.0,17.0,5.5677643628300215,-0.25
2019-04-01,Baghpat,16,2019,4,2,April,12.0,16.0,23.0,14.666666666666666,2.309401076758504,0.3333333333333332
2019-05-01,Baghpat,7,2019,5,2,May,16.0,12.0,16.0,11.666666666666666,4.509249752822894,-0.5625
2019-06-01,Baghpat,8,2019,6,2,June,7.0,16.0,12.0,10.333333333333334,4.932882862316248,0.1428571428571428
2019-07-01,Baghpat,6,2019,7,3,July,8.0,7.0,16.0,7.0,1.0000000000000022,-0.25
2019-08-01,Baghpat,39,2019,8,3,August,6.0,8.0,7.0,17.666666666666668,18.50225211517056,5.5
2019-09-01,Baghpat,23,2019,9,3,September,39.0,6.0,8.0,22.666666666666668,16.502525059315417,-0.4102564102564102
2019-10-01,Baghpat,36,2019,10,4,October,23.0,39.0,6.0,32.666666666666664,8.504900548115382,0.5652173913043479
2019-11-01,Baghpat,31,2019,11,4,November,36.0,23.0,39.0,30.0,6.557438524301998,-0.1388888888888888
2019-12-01,Baghpat,9,2019,12,4,December,31.0,36.0,23.0,25.33333333333333,14.36430761761016,-0.7096774193548387
2020-01-01,Baghpat,26,2020,1,1,January,9.0,31.0,36.0,22.0,11.532562594670788,1.8888888888888888
2020-02-01,Baghpat,20,2020,2,1,February,26.0,9.0,31.0,18.33333333333333,8.621678104251696,-0.2307692307692307
2020-03-01,Baghpat,15,2020,3,1,March,20.0,26.0,9.0,20.33333333333333,5.507570547286084,-0.25
2020-07-01,Baghpat,4,2020,7,3,July,15.0,20.0,26.0,13.0,8.185352771872433,-0.7333333333333334
2020-09-01,Baghpat,5,2020,9,3,September,4.0,15.0,20.0,8.0,6.082762530298192,0.25
2020-10-01,Baghpat,10,2020,10,4,October,5.0,4.0,15.0,6.333333333333333,3.214550253664264,1.0
2020-11-01,Baghpat,22,2020,11,4,November,10.0,5.0,4.0,12.333333333333334,8.736894948054088,1.2000000000000002
2020-12-01,Baghpat,13,2020,12,4,December,22.0,10.0,5.0,15.0,6.24499799839838,-0.409090909090909
2021-01-01,Baghpat,5,2021,1,1,January,13.0,22.0,10.0,13.333333333333334,8.504900548115367,-0.6153846153846154
2021-02-01,Baghpat,2,2021,2,1,February,5.0,13.0,22.0,6.666666666666667,5.686240703077297,-0.6
2021-03-01,Baghpat,12,2021,3,1,March,2.0,5.0,13.0,6.333333333333333,5.13160143944685,5.0
2021-04-01,Baghpat,37,2021,4,2,April,12.0,2.0,5.0,17.0,18.02775637731994,2.083333333333333
2021-05-01,Baghpat,3,2021,5,2,May,37.0,12.0,2.0,17.333333333333332,17.616280348965077,-0.9189189189189187
2021-06-01,Baghpat,7,2021,6,2,June,3.0,37.0,12.0,15.666666666666666,18.58314648635513,1.3333333333333337
2021-07-01,Baghpat,17,2021,7,3,July,7.0,3.0,37.0,9.0,7.211102550927952,1.4285714285714284
2021-08-01,Baghpat,16,2021,8,3,August,17.0,7.0,3.0,13.333333333333334,5.507570547286076,-0.0588235294117647
2021-09-01,Baghpat,21,2021,9,3,September,16.0,17.0,7.0,18.0,2.645751311064555,0.3125
2021-10-01,Baghpat,12,2021,10,4,October,21.0,16.0,17.0,16.333333333333332,4.509249752822869,-0.4285714285714286
2021-11-01,Baghpat,18,2021,11,4,November,12.0,21.0,16.0,17.0,4.582575694955818,0.5
2021-12-01,Baghpat,38,2021,12,4,December,18.0,12.0,21.0,22.666666666666668,13.61371857110809,1.1111111111111112
2022-01-01,Baghpat,27,2022,1,1,January,38.0,18.0,12.0,27.666666666666668,10.016652800877816,-0.2894736842105263
2022-02-01,Baghpat,24,2022,2,1,February,27.0,38.0,18.0,29.666666666666668,7.371114795832002,-0.1111111111111111
2022-03-01,Baghpat,43,2022,3,1,March,24.0,27.0,38.0,31.33333333333333,10.214368964029717,0.7916666666666667
2022-04-01,Baghpat,33,2022,4,2,April,43.0,24.0,27.0,33.333333333333336,9.50438495292218,-0.2325581395348837
2022-05-01,Baghpat,28,2022,5,2,May,33.0,43.0,24.0,34.666666666666664,7.63762615825975,-0.1515151515151515
2022-06-01,Baghpat,25,2022,6,2,June,28.0,33.0,43.0,28.666666666666668,4.041451884327391,-0.1071428571428571
2022-07-01,Baghpat,32,2022,7,3,July,25.0,28.0,33.0,28.33333333333333,3.511884584284257,0.28
2022-08-01,Baghpat,70,2022,8,3,August,32.0,25.0,28.0,42.333333333333336,24.214320831552016,1.1875
2022-09-01,Baghpat,64,2022,9,3,September,70.0,32.0,25.0,55.333333333333336,20.42873792805944,-0.0857142857142857
2022-10-01,Baghpat,42,2022,10,4,October,64.0,70.0,32.0,58.66666666666666,14.742229591664026,-0.34375
2022-11-01,Baghpat,71,2022,11,4,November,42.0,64.0,70.0,59.0,15.132745950421594,0.6904761904761905
2022-12-01,Baghpat,24,2022,12,4,December,71.0,42.0,64.0,45.66666666666666,23.713568549109898,-0.6619718309859155
2023-01-01,Baghpat,88,2023,1,1,January,24.0,71.0,42.0,61.0,33.151168908501575,2.6666666666666665
2023-02-01,Baghpat,45,2023,2,1,February,88.0,24.0,71.0,52.333333333333336,32.62412195497887,-0.4886363636363636
2023-03-01,Baghpat,66,2023,3,1,March,45.0,88.0,24.0,66.33333333333333,21.501937897160214,0.4666666666666665
2023-04-01,Baghpat,69,2023,4,2,April,66.0,45.0,88.0,60.0,13.076696830622074,0.0454545454545454
2023-05-01,Baghpat,93,2023,5,2,May,69.0,66.0,45.0,76.0,14.798648586948806,0.3478260869565217
2023-06-01,Baghpat,119,2023,6,2,June,93.0,69.0,66.0,93.66666666666669,25.0066657780148,0.2795698924731182
2023-07-01,Baghpat,109,2023,7,3,July,119.0,93.0,69.0,107.0,13.114877048604148,-0.0840336134453781
2023-08-01,Baghpat,92,2023,8,3,August,109.0,119.0,93.0,106.66666666666669,13.650396819628984,-0.1559633027522935
2023-09-01,Baghpat,82,2023,9,3,September,92.0,109.0,119.0,94.33333333333331,13.650396819628956,-0.108695652173913
2023-10-01,Baghpat,116,2023,10,4,October,82.0,92.0,109.0,96.66666666666669,17.4737898961083,0.4146341463414633
2023-11-01,Baghpat,114,2023,11,4,November,116.0,82.0,92.0,104.0,19.078784028339008,-0.0172413793103448
2023-12-01,Baghpat,199,2023,12,4,December,114.0,116.0,82.0,143.0,48.50773134253968,0.7456140350877194
2024-01-01,Baghpat,128,2024,1,1,January,199.0,114.0,116.0,147.0,45.57411546042344,-0.3567839195979899
2024-02-01,Baghpat,146,2024,2,1,February,128.0,199.0,114.0,157.66666666666666,36.90979996333414,0.140625
2024-03-01,Baghpat,114,2024,3,1,March,146.0,128.0,199.0,129.33333333333334,16.041612554021405,-0.2191780821917808
2024-04-01,Baghpat,102,2024,4,2,April,114.0,146.0,128.0,120.66666666666669,22.74496281230937,-0.1052631578947368
2024-05-01,Baghpat,155,2024,5,2,May,102.0,114.0,146.0,123.66666666666669,27.790885796126336,0.5196078431372548
2019-01-01,Bahraich,89,2019,1,1,January,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,Bahraich,63,2019,2,1,February,89.0,0.0,0.0,0.0,0.0,-0.2921348314606742
2019-03-01,Bahraich,74,2019,3,1,March,63.0,89.0,0.0,75.33333333333333,13.05118130030126,0.1746031746031746
2019-04-01,Bahraich,90,2019,4,2,April,74.0,63.0,89.0,75.66666666666667,13.57694123627753,0.2162162162162162
2019-05-01,Bahraich,104,2019,5,2,May,90.0,74.0,63.0,89.33333333333333,15.011106998930266,0.1555555555555554
2019-06-01,Bahraich,90,2019,6,2,June,104.0,90.0,74.0,94.66666666666669,8.082903768654758,-0.1346153846153845
2019-07-01,Bahraich,90,2019,7,3,July,90.0,104.0,90.0,94.66666666666669,8.082903768654758,0.0
2019-08-01,Bahraich,100,2019,8,3,August,90.0,90.0,104.0,93.33333333333331,5.773502691896258,0.1111111111111111
2019-09-01,Bahraich,82,2019,9,3,September,100.0,90.0,90.0,90.66666666666669,9.018499505645792,-0.18
2019-10-01,Bahraich,70,2019,10,4,October,82.0,100.0,90.0,84.0,15.0996688705415,-0.1463414634146341
2019-11-01,Bahraich,91,2019,11,4,November,70.0,82.0,100.0,81.0,10.535653752852742,0.3
2019-12-01,Bahraich,77,2019,12,4,December,91.0,70.0,82.0,79.33333333333333,10.69267662156363,-0.1538461538461538
2020-01-01,Bahraich,84,2020,1,1,January,77.0,91.0,70.0,84.0,7.000000000000006,0.0909090909090908
2020-02-01,Bahraich,52,2020,2,1,February,84.0,77.0,91.0,71.0,16.822603841260726,-0.3809523809523809
2020-03-01,Bahraich,61,2020,3,1,March,52.0,84.0,77.0,65.66666666666667,16.502525059315424,0.1730769230769231
2020-04-01,Bahraich,1,2020,4,2,April,61.0,52.0,84.0,38.0,32.35737937472688,-0.9836065573770492
2020-05-01,Bahraich,5,2020,5,2,May,1.0,61.0,52.0,22.33333333333333,33.545988334424344,4.0
2020-06-01,Bahraich,26,2020,6,2,June,5.0,1.0,61.0,10.666666666666666,13.428824718989148,4.2
2020-07-01,Bahraich,35,2020,7,3,July,26.0,5.0,1.0,22.0,15.394804318340674,0.3461538461538462
2020-08-01,Bahraich,15,2020,8,3,August,35.0,26.0,5.0,25.33333333333333,10.016652800877845,-0.5714285714285714
2020-09-01,Bahraich,35,2020,9,3,September,15.0,35.0,26.0,28.33333333333333,11.547005383792545,1.3333333333333337
2020-10-01,Bahraich,56,2020,10,4,October,35.0,15.0,35.0,35.333333333333336,20.502032419575723,0.6000000000000001
2020-11-01,Bahraich,52,2020,11,4,November,56.0,35.0,15.0,47.66666666666666,11.150485789118513,-0.0714285714285714
2020-12-01,Bahraich,26,2020,12,4,December,52.0,56.0,35.0,44.66666666666666,16.289055630494175,-0.5
2021-01-01,Bahraich,49,2021,1,1,January,26.0,52.0,56.0,42.333333333333336,14.224392195567932,0.8846153846153846
2021-02-01,Bahraich,65,2021,2,1,February,49.0,26.0,52.0,46.66666666666666,19.6044212700435,0.3265306122448979
2021-03-01,Bahraich,53,2021,3,1,March,65.0,49.0,26.0,55.66666666666666,8.326663997864568,-0.1846153846153846
2021-04-01,Bahraich,37,2021,4,2,April,53.0,65.0,49.0,51.66666666666666,14.047538337137008,-0.3018867924528302
2021-05-01,Bahraich,11,2021,5,2,May,37.0,53.0,65.0,33.666666666666664,21.19748412744621,-0.7027027027027026
2021-06-01,Bahraich,50,2021,6,2,June,11.0,37.0,53.0,32.666666666666664,19.85782801147532,3.545454545454546
2021-07-01,Bahraich,82,2021,7,3,July,50.0,11.0,37.0,47.66666666666666,35.55746522649405,0.6399999999999999
2021-08-01,Bahraich,72,2021,8,3,August,82.0,50.0,11.0,68.0,16.370705543744922,-0.1219512195121951
2021-09-01,Bahraich,123,2021,9,3,September,72.0,82.0,50.0,92.33333333333331,27.02468007827908,0.7083333333333333
2021-10-01,Bahraich,118,2021,10,4,October,123.0,72.0,82.0,104.33333333333331,28.112867753634355,-0.040650406504065
2021-11-01,Bahraich,111,2021,11,4,November,118.0,123.0,72.0,117.33333333333331,6.027713773341792,-0.059322033898305
2021-12-01,Bahraich,240,2021,12,4,December,111.0,118.0,123.0,156.33333333333334,72.54194189111107,1.1621621621621625
2022-01-01,Bahraich,149,2022,1,1,January,240.0,111.0,118.0,166.66666666666666,66.28976793844834,-0.3791666666666666
2022-02-01,Bahraich,156,2022,2,1,February,149.0,240.0,111.0,181.66666666666663,50.63924696649164,0.0469798657718121
2022-03-01,Bahraich,189,2022,3,1,March,156.0,149.0,240.0,164.66666666666666,21.361959960016137,0.2115384615384614
2022-04-01,Bahraich,182,2022,4,2,April,189.0,156.0,149.0,175.66666666666666,17.387735140993282,-0.037037037037037
2022-05-01,Bahraich,203,2022,5,2,May,182.0,189.0,156.0,191.33333333333331,10.6926766215636,0.1153846153846154
2022-06-01,Bahraich,267,2022,6,2,June,203.0,182.0,189.0,217.33333333333331,44.2756516985728,0.3152709359605912
2022-07-01,Bahraich,231,2022,7,3,July,267.0,203.0,182.0,233.66666666666663,32.083225108042555,-0.1348314606741573
2022-08-01,Bahraich,275,2022,8,3,August,231.0,267.0,203.0,257.6666666666667,23.437861108329237,0.1904761904761904
2022-09-01,Bahraich,288,2022,9,3,September,275.0,231.0,267.0,264.6666666666667,29.871948937646028,0.0472727272727273
2022-10-01,Bahraich,222,2022,10,4,October,288.0,275.0,231.0,261.6666666666667,34.96188400720607,-0.2291666666666666
2022-11-01,Bahraich,292,2022,11,4,November,222.0,288.0,275.0,267.3333333333333,39.31072796748148,0.3153153153153154
2022-12-01,Bahraich,125,2022,12,4,December,292.0,222.0,288.0,213.0,83.86298349093003,-0.571917808219178
2023-01-01,Bahraich,328,2023,1,1,January,125.0,292.0,222.0,248.33333333333331,108.31589603254608,1.624
2023-02-01,Bahraich,249,2023,2,1,February,328.0,125.0,292.0,234.0,102.32790430767164,-0.2408536585365853
2023-03-01,Bahraich,384,2023,3,1,March,249.0,328.0,125.0,320.3333333333333,67.82575715267267,0.5421686746987953
2023-04-01,Bahraich,384,2023,4,2,April,384.0,249.0,328.0,339.0,77.94228634059942,0.0
2023-05-01,Bahraich,428,2023,5,2,May,384.0,384.0,249.0,398.6666666666667,25.403411844343108,0.1145833333333332
2023-06-01,Bahraich,363,2023,6,2,June,428.0,384.0,384.0,391.6666666666667,33.17127271199152,-0.1518691588785047
2023-07-01,Bahraich,344,2023,7,3,July,363.0,428.0,384.0,378.3333333333333,44.04921490030574,-0.0523415977961432
2023-08-01,Bahraich,355,2023,8,3,August,344.0,363.0,428.0,354.0,9.53939201416894,0.0319767441860465
2023-09-01,Bahraich,345,2023,9,3,September,355.0,344.0,363.0,348.0,6.082762530297506,-0.028169014084507
2023-10-01,Bahraich,317,2023,10,4,October,345.0,355.0,344.0,339.0,19.697715603592037,-0.0811594202898551
2023-11-01,Bahraich,402,2023,11,4,November,317.0,345.0,355.0,354.6666666666667,43.31666346030501,0.2681388012618297
2023-12-01,Bahraich,490,2023,12,4,December,402.0,317.0,345.0,403.0,86.50433515148232,0.2189054726368158
2024-01-01,Bahraich,384,2024,1,1,January,490.0,402.0,317.0,425.3333333333333,56.72154205708189,-0.2163265306122449
2024-02-01,Bahraich,304,2024,2,1,February,384.0,490.0,402.0,392.6666666666667,93.30237581826798,-0.2083333333333333
2024-03-01,Bahraich,355,2024,3,1,March,304.0,384.0,490.0,347.6666666666667,40.501028793517406,0.1677631578947369
2024-04-01,Bahraich,331,2024,4,2,April,355.0,304.0,384.0,330.0,25.514701644346086,-0.0676056338028169
2024-05-01,Bahraich,478,2024,5,2,May,331.0,355.0,304.0,388.0,78.8606365685694,0.4441087613293051
2019-01-01,Ballia,63,2019,1,1,January,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,Ballia,58,2019,2,1,February,63.0,0.0,0.0,0.0,0.0,-0.0793650793650794
2019-03-01,Ballia,95,2019,3,1,March,58.0,63.0,0.0,72.0,20.07485989988473,0.6379310344827587
2019-04-01,Ballia,47,2019,4,2,April,95.0,58.0,63.0,66.66666666666667,25.1462389500564,-0.5052631578947369
2019-05-01,Ballia,68,2019,5,2,May,47.0,95.0,58.0,70.0,24.06241883103193,0.4468085106382979
2019-06-01,Ballia,59,2019,6,2,June,68.0,47.0,95.0,58.0,10.535653752852744,-0.1323529411764705
2019-07-01,Ballia,69,2019,7,3,July,59.0,68.0,47.0,65.33333333333333,5.507570547286114,0.1694915254237288
2019-08-01,Ballia,84,2019,8,3,August,69.0,59.0,68.0,70.66666666666667,12.583057392117926,0.2173913043478261
2019-09-01,Ballia,100,2019,9,3,September,84.0,69.0,59.0,84.33333333333333,15.502687938978,0.1904761904761904
2019-10-01,Ballia,76,2019,10,4,October,100.0,84.0,69.0,86.66666666666667,12.220201853215602,-0.24
2019-11-01,Ballia,104,2019,11,4,November,76.0,100.0,84.0,93.33333333333331,15.143755588800753,0.368421052631579
2019-12-01,Ballia,80,2019,12,4,December,104.0,76.0,100.0,86.66666666666667,15.143755588800753,-0.2307692307692307
2020-01-01,Ballia,53,2020,1,1,January,80.0,104.0,76.0,79.0,25.51470164434616,-0.3375
2020-02-01,Ballia,53,2020,2,1,February,53.0,80.0,104.0,62.0,15.588457268119916,0.0
2020-03-01,Ballia,35,2020,3,1,March,53.0,53.0,80.0,47.0,10.392304845413296,-0.339622641509434
2020-06-01,Ballia,40,2020,6,2,June,35.0,53.0,53.0,42.66666666666666,9.291573243177606,0.1428571428571428
2020-07-01,Ballia,5,2020,7,3,July,40.0,35.0,53.0,26.666666666666668,18.92969448600093,-0.875
2020-08-01,Ballia,20,2020,8,3,August,5.0,40.0,35.0,21.666666666666668,17.55942292142125,3.0
2020-09-01,Ballia,53,2020,9,3,September,20.0,5.0,40.0,26.0,24.55605831561736,1.65
2020-10-01,Ballia,12,2020,10,4,October,53.0,20.0,5.0,28.33333333333333,21.733231083604064,-0.7735849056603774
2020-11-01,Ballia,27,2020,11,4,November,12.0,53.0,20.0,30.666666666666668,20.74447717666883,1.25
2020-12-01,Ballia,54,2020,12,4,December,27.0,12.0,53.0,31.0,21.28379665379278,1.0
2021-01-01,Ballia,48,2021,1,1,January,54.0,27.0,12.0,43.0,14.17744687875786,-0.1111111111111111
2021-02-01,Ballia,55,2021,2,1,February,48.0,54.0,27.0,52.333333333333336,3.785938897200349,0.1458333333333332
2021-03-01,Ballia,75,2021,3,1,March,55.0,48.0,54.0,59.333333333333336,14.011899704655852,0.3636363636363635
2021-04-01,Ballia,43,2021,4,2,April,75.0,55.0,48.0,57.66666666666666,16.165807537309565,-0.4266666666666666
2021-05-01,Ballia,4,2021,5,2,May,43.0,75.0,55.0,40.66666666666666,35.55746522649406,-0.9069767441860466
2021-06-01,Ballia,48,2021,6,2,June,4.0,43.0,75.0,31.666666666666668,24.09010862020622,11.0
2021-07-01,Ballia,82,2021,7,3,July,48.0,4.0,43.0,44.66666666666666,39.10669166949992,0.7083333333333333
2021-08-01,Ballia,96,2021,8,3,August,82.0,48.0,4.0,75.33333333333333,24.68467810876486,0.1707317073170731
2021-09-01,Ballia,89,2021,9,3,September,96.0,82.0,48.0,89.0,7.00000000000013,-0.0729166666666666
2021-10-01,Ballia,79,2021,10,4,October,89.0,96.0,82.0,88.0,8.544003745317637,-0.1123595505617978
2021-11-01,Ballia,67,2021,11,4,November,79.0,89.0,96.0,78.33333333333333,11.015141094572284,-0.1518987341772152
2021-12-01,Ballia,181,2021,12,4,December,67.0,79.0,89.0,109.0,62.64183905346332,1.7014925373134329
2022-01-01,Ballia,122,2022,1,1,January,181.0,67.0,79.0,123.33333333333331,57.01169470672956,-0.3259668508287292
2022-02-01,Ballia,100,2022,2,1,February,122.0,181.0,67.0,134.33333333333334,41.88476254359497,-0.180327868852459
2022-03-01,Ballia,116,2022,3,1,March,100.0,122.0,181.0,112.66666666666669,11.372481406154792,0.1599999999999999
2022-04-01,Ballia,117,2022,4,2,April,116.0,100.0,122.0,111.0,9.539392014169623,0.0086206896551723
2022-05-01,Ballia,85,2022,5,2,May,117.0,116.0,100.0,106.0,18.19340539866034,-0.2735042735042735
2022-06-01,Ballia,160,2022,6,2,June,85.0,117.0,116.0,120.66666666666669,37.63420430052078,0.8823529411764706
2022-07-01,Ballia,159,2022,7,3,July,160.0,85.0,117.0,134.66666666666666,43.01550108197435,-0.0062499999999999
2022-08-01,Ballia,195,2022,8,3,August,159.0,160.0,85.0,171.33333333333334,20.50203241957579,0.2264150943396226
2022-09-01,Ballia,250,2022,9,3,September,195.0,159.0,160.0,201.33333333333331,45.82939377008315,0.2820512820512821
2022-10-01,Ballia,288,2022,10,4,October,250.0,195.0,159.0,244.33333333333331,46.7582434799826,0.1519999999999999
2022-11-01,Ballia,218,2022,11,4,November,288.0,250.0,195.0,252.0,35.04283093587049,-0.2430555555555555
2022-12-01,Ballia,97,2022,12,4,December,218.0,288.0,250.0,201.0,96.6281532473844,-0.555045871559633
2023-01-01,Ballia,181,2023,1,1,January,97.0,218.0,288.0,165.33333333333334,62.00268811376919,0.865979381443299
2023-02-01,Ballia,273,2023,2,1,February,181.0,97.0,218.0,183.66666666666663,88.03029781463502,0.5082872928176796
2023-03-01,Ballia,448,2023,3,1,March,273.0,181.0,97.0,300.6666666666667,135.63308347646358,0.641025641025641
2023-04-01,Ballia,261,2023,4,2,April,448.0,273.0,181.0,327.3333333333333,104.67250514501568,-0.4174107142857143
2023-05-01,Ballia,250,2023,5,2,May,261.0,448.0,273.0,319.6666666666667,111.27593330695248,-0.0421455938697318
2023-06-01,Ballia,196,2023,6,2,June,250.0,261.0,448.0,235.66666666666663,34.78984526170443,-0.2159999999999999
2023-07-01,Ballia,223,2023,7,3,July,196.0,250.0,261.0,223.0,27.0000000000001,0.1377551020408163
2023-08-01,Ballia,253,2023,8,3,August,223.0,196.0,250.0,224.0,28.5131548587666,0.1345291479820627
2023-09-01,Ballia,352,2023,9,3,September,253.0,223.0,196.0,276.0,67.50555532695067,0.3913043478260869
2023-10-01,Ballia,357,2023,10,4,October,352.0,253.0,223.0,320.6666666666667,58.65435476870683,0.0142045454545454
2023-11-01,Ballia,372,2023,11,4,November,357.0,352.0,253.0,360.3333333333333,10.408329997329677,0.0420168067226891
2023-12-01,Ballia,454,2023,12,4,December,372.0,357.0,352.0,394.3333333333333,52.21430199986689,0.2204301075268817
2024-01-01,Ballia,399,2024,1,1,January,454.0,372.0,357.0,408.3333333333333,41.78915329763574,-0.1211453744493392
2024-02-01,Ballia,361,2024,2,1,February,399.0,454.0,372.0,404.6666666666667,46.75824347998224,-0.0952380952380952
2024-03-01,Ballia,375,2024,3,1,March,361.0,399.0,454.0,378.3333333333333,19.218047073865407,0.0387811634349031
2024-04-01,Ballia,306,2024,4,2,April,375.0,361.0,399.0,347.3333333333333,36.4737348421205,-0.184
2024-05-01,Ballia,446,2024,5,2,May,306.0,375.0,361.0,375.6666666666667,70.00238091188976,0.457516339869281
2019-01-01,Balrampur,96,2019,1,1,January,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,Balrampur,51,2019,2,1,February,96.0,0.0,0.0,0.0,0.0,-0.46875
